estimated_delivery_date,actual_delivery_date,carrier_name,shipping_cost,destination_country,delivery_time_days,on_time,route
2007-01-25,2007-01-25,Air,859.37,Rwanda,0,1,Rwanda
2007-10-24,2007-10-24,Air,2794.34,Vietnam,0,1,Vietnam
2007-09-10,2007-09-10,Air,5294.51,Vietnam,0,1,Vietnam
2007-08-08,2007-08-08,Air,581.1,Guyana,0,1,Guyana
2007-09-14,2007-09-14,Air,86.4,Rwanda,0,1,Rwanda
2007-12-19,2007-12-19,Air,3719.91,Vietnam,0,1,Vietnam
2007-09-21,2007-10-08,Air,1928.93,Guyana,17,0,Guyana
2007-11-07,2007-11-07,Air,6197.0,Nigeria,0,1,Nigeria
2008-04-28,2008-04-22,Air,10500.0,Rwanda,-6,1,Rwanda
2008-04-28,2008-04-28,Air,10500.0,Rwanda,0,1,Rwanda
2008-01-22,2008-01-22,Air,1521.11,Haiti,0,1,Haiti
2008-02-18,2008-02-18,Air,3238.79,Haiti,0,1,Haiti
2008-03-04,2008-03-04,Air,5137.76,Ethiopia,0,1,Ethiopia
2008-04-21,2008-02-29,Air,18750.2,Nigeria,-52,1,Nigeria
2008-04-21,2008-03-27,Air,13535.55,Nigeria,-25,1,Nigeria
2008-06-13,2008-05-27,Air,7781.88,Mozambique,-17,1,Mozambique
2008-05-08,2008-05-08,Air,1629.0,Nigeria,0,1,Nigeria
2008-04-02,2008-04-02,Air,1496.76,Namibia,0,1,Namibia
2008-05-12,2008-04-16,Truck,1401.49,Vietnam,-26,1,Vietnam
2008-07-17,2008-07-17,Air,2211.05,Vietnam,0,1,Vietnam
2008-06-02,2008-06-02,Air,2729.91,Vietnam,0,1,Vietnam
2008-07-03,2008-07-03,Air,2442.32,Botswana,0,1,Botswana
2008-07-03,2008-07-03,Air,2442.32,Botswana,0,1,Botswana
2008-08-11,2008-08-11,Air,7444.35,Vietnam,0,1,Vietnam
2008-07-31,2008-07-31,Air,20134.43,Nigeria,0,1,Nigeria
2008-10-18,2008-10-18,Air,22370.64,Rwanda,0,1,Rwanda
2008-07-04,2008-07-04,Air,17331.66,Rwanda,0,1,Rwanda
2008-11-17,2008-11-17,Air,18087.86,Zimbabwe,0,1,Zimbabwe
2008-07-22,2008-07-22,Air,23071.26,Rwanda,0,1,Rwanda
2008-10-29,2008-10-13,Air,180.0,Guyana,-16,1,Guyana
2008-10-06,2008-10-06,Air,18180.65,Ethiopia,0,1,Ethiopia
2009-01-23,2009-01-23,Air,8530.29,Côte d'Ivoire,0,1,Côte d'Ivoire
2008-11-24,2008-11-24,Air,9698.22,Côte d'Ivoire,0,1,Côte d'Ivoire
2008-10-28,2008-10-28,Air,85.27,Namibia,0,1,Namibia
2009-01-26,2009-01-26,Air,20083.74,Ethiopia,0,1,Ethiopia
2008-12-03,2008-12-01,Air,23035.69,Ethiopia,-2,1,Ethiopia
2008-12-03,2008-12-01,Air,23035.69,Ethiopia,-2,1,Ethiopia
2009-05-27,2009-05-27,Air,12815.42,Tanzania,0,1,Tanzania
2009-03-24,2009-03-24,Air,8603.58,Côte d'Ivoire,0,1,Côte d'Ivoire
2009-04-07,2009-04-07,Air,1448.55,Haiti,0,1,Haiti
2009-03-24,2009-03-24,Air,1953.6,Haiti,0,1,Haiti
2009-07-09,2009-07-09,Air,5733.61,Guyana,0,1,Guyana
2009-07-06,2009-07-06,Air,390.81,Uganda,0,1,Uganda
2009-07-07,2009-07-07,Air,383.65,Botswana,0,1,Botswana
2009-09-25,2009-09-25,Air,16751.58,Tanzania,0,1,Tanzania
2009-07-27,2009-07-27,Air,868.31,Namibia,0,1,Namibia
2006-09-03,2006-09-03,Air,7828.28,Vietnam,0,1,Vietnam
2006-09-16,2006-09-16,Air,1275.12,Côte d'Ivoire,0,1,Côte d'Ivoire
2006-09-19,2006-09-19,Air,2373.73,Zambia,0,1,Zambia
2006-11-14,2006-11-14,Air,156.97,Côte d'Ivoire,0,1,Côte d'Ivoire
2006-10-31,2006-10-31,Air,2487.58,Zambia,0,1,Zambia
2006-12-22,2006-12-22,Air,1262.91,Uganda,0,1,Uganda
2007-01-23,2007-01-23,Air,749.96,Haiti,0,1,Haiti
2007-03-15,2007-03-05,Air,4474.15,Nigeria,-10,1,Nigeria
2007-03-15,2007-03-15,Air,11731.15,Nigeria,0,1,Nigeria
2007-03-27,2007-03-27,Air,378.6,Guyana,0,1,Guyana
2007-05-03,2007-05-03,Air,2802.42,Haiti,0,1,Haiti
2007-05-31,2007-05-31,Air,5469.91,Nigeria,0,1,Nigeria
2007-10-25,2007-10-25,Air,28837.28,Tanzania,0,1,Tanzania
2008-07-22,2008-07-22,Air,22691.75,Tanzania,0,1,Tanzania
2008-04-28,2008-03-11,Air,35034.75,Rwanda,-48,1,Rwanda
2008-01-03,2008-01-03,Air,28336.18,Rwanda,0,1,Rwanda
2008-11-11,2008-11-11,Air,523.12,Haiti,0,1,Haiti
2008-02-11,2008-02-11,Air,1425.77,Haiti,0,1,Haiti
2008-09-19,2008-08-20,Air,12768.47,Nigeria,-30,1,Nigeria
2008-03-04,2008-03-04,Air,1136.37,Benin,0,1,Benin
2008-03-29,2008-03-29,Air,2556.61,Haiti,0,1,Haiti
2009-02-18,2009-02-18,Air,1550.95,Côte d'Ivoire,0,1,Côte d'Ivoire
2008-07-17,2008-07-17,Air,4408.29,Vietnam,0,1,Vietnam
2008-05-28,2008-05-28,Air,3748.24,Nigeria,0,1,Nigeria
2008-07-31,2008-07-31,Air,641.06,Botswana,0,1,Botswana
2008-11-18,2008-11-18,Air,1225.17,Botswana,0,1,Botswana
2008-10-06,2008-10-06,Air,5136.08,Vietnam,0,1,Vietnam
2008-06-06,2008-06-06,Air,1808.19,Haiti,0,1,Haiti
2008-11-18,2008-11-18,Air,1754.04,Zambia,0,1,Zambia
2008-12-03,2008-12-03,Air,2985.93,Vietnam,0,1,Vietnam
2008-09-29,2008-09-29,Air,658.68,Haiti,0,1,Haiti
2008-10-07,2008-10-06,Air,44347.71,Ethiopia,-1,1,Ethiopia
2009-01-15,2008-11-20,Air,24025.77,Nigeria,-56,1,Nigeria
2009-03-10,2008-11-24,Air,924.4,Nigeria,-106,1,Nigeria
2008-11-20,2008-11-20,Air,526.05,Botswana,0,1,Botswana
2009-04-14,2009-04-14,Air,13093.27,Mozambique,0,1,Mozambique
2008-12-22,2008-12-22,Air,7936.81,Namibia,0,1,Namibia
2009-01-23,2009-01-23,Air,1153.43,Namibia,0,1,Namibia
2009-01-14,2009-01-14,Air,585.12,Namibia,0,1,Namibia
2008-12-03,2008-12-01,Air,22803.8,Ethiopia,-2,1,Ethiopia
2009-05-17,2009-05-17,Air,3146.63,Tanzania,0,1,Tanzania
2009-02-23,2009-02-23,Air,12937.16,Tanzania,0,1,Tanzania
2009-04-09,2009-04-09,Air,2793.62,Vietnam,0,1,Vietnam
2009-03-27,2009-03-27,Air,4443.97,Vietnam,0,1,Vietnam
2009-03-03,2009-03-03,Air,810.85,Botswana,0,1,Botswana
2009-04-06,2009-04-06,Air,6269.97,Rwanda,0,1,Rwanda
2009-04-21,2009-04-21,Air,853.87,Rwanda,0,1,Rwanda
2009-04-15,2009-04-15,Air,810.36,Haiti,0,1,Haiti
2009-04-21,2009-04-21,Air,806.55,Haiti,0,1,Haiti
2009-04-20,2009-04-20,Air,2704.58,Haiti,0,1,Haiti
2009-07-01,2009-07-01,Air,2094.08,Côte d'Ivoire,0,1,Côte d'Ivoire
2009-07-23,2009-07-23,Air,11559.65,Zambia,0,1,Zambia
2009-04-24,2009-04-24,Air,1894.41,Haiti,0,1,Haiti
2009-08-31,2009-08-31,Air,2486.15,Haiti,0,1,Haiti
2009-06-03,2009-06-03,Air,3013.19,Haiti,0,1,Haiti
2009-07-10,2009-08-28,Air,17974.69,Kenya,49,0,Kenya
2009-05-20,2009-05-20,Air,11653.64,Kenya,0,1,Kenya
2009-06-24,2009-06-08,Air,7120.0,Nigeria,-16,1,Nigeria
2009-06-05,2009-06-05,Air,6148.29,Namibia,0,1,Namibia
2009-07-11,2009-07-11,Air,5209.46,Vietnam,0,1,Vietnam
2009-06-08,2009-06-08,Air,1770.43,Namibia,0,1,Namibia
2009-06-19,2009-06-19,Air,808.0,Botswana,0,1,Botswana
2009-09-03,2009-09-03,Air,10490.77,Nigeria,0,1,Nigeria
2006-10-10,2006-10-10,Air,7079.25,Côte d'Ivoire,0,1,Côte d'Ivoire
2006-09-30,2006-09-30,Air,2829.61,Zambia,0,1,Zambia
2006-10-18,2006-10-18,Air,1215.84,Haiti,0,1,Haiti
2006-10-03,2006-10-03,Air,7878.06,Vietnam,0,1,Vietnam
2006-11-08,2006-11-08,Air,1020.6,Guyana,0,1,Guyana
2007-08-06,2007-08-06,Air,10879.22,Nigeria,0,1,Nigeria
2007-11-22,2007-11-22,Air,29470.0,Tanzania,0,1,Tanzania
2008-07-22,2008-07-22,Air,22663.18,Tanzania,0,1,Tanzania
2007-08-31,2007-08-31,Air,1091.64,Botswana,0,1,Botswana
2007-12-06,2007-12-06,Air,3850.43,Vietnam,0,1,Vietnam
2007-10-05,2007-10-05,Air,379.62,Guyana,0,1,Guyana
2007-10-09,2007-10-09,Air,536.08,Zimbabwe,0,1,Zimbabwe
2007-11-16,2007-11-16,Air,9898.8,Rwanda,0,1,Rwanda
2008-01-18,2008-01-18,Air,4360.83,Rwanda,0,1,Rwanda
2008-01-22,2008-01-25,Air,2127.22,Vietnam,3,0,Vietnam
2008-01-03,2008-01-03,Air,19088.86,Rwanda,0,1,Rwanda
2009-07-06,2009-07-06,Air,1800.33,Haiti,0,1,Haiti
2008-01-23,2008-01-23,Air,4829.61,Haiti,0,1,Haiti
2008-04-21,2008-04-21,Air,15636.7,Nigeria,0,1,Nigeria
2008-10-17,2008-10-17,Air,32437.45,Mozambique,0,1,Mozambique
2008-04-09,2008-04-09,Air,1442.92,Guyana,0,1,Guyana
2008-04-17,2008-04-17,Air,6267.38,Ethiopia,0,1,Ethiopia
2008-05-09,2008-05-09,Air,1802.14,Haiti,0,1,Haiti
2008-05-06,2008-05-06,Air,3740.04,Guyana,0,1,Guyana
2008-06-02,2008-06-02,Air,2869.03,Vietnam,0,1,Vietnam
2008-07-18,2008-07-18,Air,5893.08,Vietnam,0,1,Vietnam
2008-07-18,2008-06-02,Air,2867.81,Vietnam,-46,1,Vietnam
2008-11-16,2008-11-16,Air,2652.33,Vietnam,0,1,Vietnam
2008-08-13,2008-08-13,Air,399.18,Ethiopia,0,1,Ethiopia
2008-09-23,2008-09-23,Air,87692.85,Rwanda,0,1,Rwanda
2008-08-05,2008-08-05,Air,1976.57,Nigeria,0,1,Nigeria
2008-11-13,2008-11-13,Air,1516.05,Vietnam,0,1,Vietnam
2008-10-23,2008-10-23,Air,1528.06,Nigeria,0,1,Nigeria
2008-10-30,2008-10-30,Air,44360.44,Ethiopia,0,1,Ethiopia
2009-01-30,2009-01-20,Air,15288.75,Ethiopia,-10,1,Ethiopia
2009-01-30,2009-01-30,Air,6112.63,Ethiopia,0,1,Ethiopia
2008-12-02,2008-12-02,Air,15045.56,Nigeria,0,1,Nigeria
2009-01-30,2009-01-30,Air,5926.53,Guyana,0,1,Guyana
2009-04-09,2009-04-09,Air,25513.66,Zambia,0,1,Zambia
2009-03-10,2009-03-10,Air,865.6,Vietnam,0,1,Vietnam
2009-04-06,2009-04-06,Air,3100.66,Rwanda,0,1,Rwanda
2009-05-14,2009-05-14,Air,9749.73,Côte d'Ivoire,0,1,Côte d'Ivoire
2009-05-18,2009-05-18,Air,8727.54,Guyana,0,1,Guyana
2009-07-06,2009-07-06,Air,4185.29,Haiti,0,1,Haiti
2009-08-07,2009-08-07,Air,17662.98,Kenya,0,1,Kenya
2009-06-24,2009-06-24,Air,30697.91,Nigeria,0,1,Nigeria
2009-09-14,2009-09-14,Air,33235.44,Rwanda,0,1,Rwanda
2009-08-03,2009-08-03,Air,5761.87,Vietnam,0,1,Vietnam
2009-09-01,2009-09-01,Air,238.56,Namibia,0,1,Namibia
2009-09-08,2009-09-08,Air,5213.02,Namibia,0,1,Namibia
2009-07-10,2009-07-10,Air,1060.43,Botswana,0,1,Botswana
2009-07-29,2009-07-29,Air,2681.23,Namibia,0,1,Namibia
2009-11-11,2009-11-11,Air,7513.71,Zambia,0,1,Zambia
2009-06-29,2009-06-29,Air,1862.27,Namibia,0,1,Namibia
2007-01-08,2007-01-08,Air,859.14,Mozambique,0,1,Mozambique
2007-01-09,2007-01-09,Air,1893.82,Mozambique,0,1,Mozambique
2007-01-09,2007-01-09,Air,1338.04,Mozambique,0,1,Mozambique
2007-04-17,2007-04-17,Air,7364.3,Mozambique,0,1,Mozambique
2007-06-13,2007-06-13,Air,8892.48,Mozambique,0,1,Mozambique
2007-08-09,2007-08-09,Air,1920.0,Guyana,0,1,Guyana
2007-07-04,2007-07-04,Truck,3135.0,Zimbabwe,0,1,Zimbabwe
2007-08-14,2007-08-14,Air,1266.39,Tanzania,0,1,Tanzania
2007-08-17,2007-08-17,Air,2731.58,Côte d'Ivoire,0,1,Côte d'Ivoire
2007-09-21,2007-09-21,Air,9869.55,Mozambique,0,1,Mozambique
2007-08-17,2007-08-17,Truck,1949.84,Zimbabwe,0,1,Zimbabwe
2007-09-26,2007-09-26,Truck,18941.31,Zimbabwe,0,1,Zimbabwe
2007-09-18,2007-09-18,Truck,2099.0,Zimbabwe,0,1,Zimbabwe
2007-11-05,2007-11-05,Air,1673.0,Uganda,0,1,Uganda
2007-09-20,2007-09-20,Air,13873.0,Nigeria,0,1,Nigeria
2007-10-02,2007-10-02,Air,2172.0,Côte d'Ivoire,0,1,Côte d'Ivoire
2007-11-13,2007-11-13,Air,1532.41,Zambia,0,1,Zambia
2007-11-01,2007-11-01,Air,1621.0,Nigeria,0,1,Nigeria
2007-11-02,2007-11-02,Air,13267.3,Zambia,0,1,Zambia
2007-11-29,2007-11-29,Air,10879.28,Mozambique,0,1,Mozambique
2007-11-09,2007-11-09,Air,5180.0,Nigeria,0,1,Nigeria
2008-02-21,2008-02-21,Truck,15220.18,Zambia,0,1,Zambia
2007-11-26,2007-11-26,Air,8004.0,Ethiopia,0,1,Ethiopia
2007-12-31,2007-12-31,Air,2219.44,Haiti,0,1,Haiti
2008-01-22,2008-01-22,Air,38515.8,Haiti,0,1,Haiti
2007-12-03,2007-12-03,Air,18208.0,Nigeria,0,1,Nigeria
2007-12-10,2007-12-10,Air,3646.0,Côte d'Ivoire,0,1,Côte d'Ivoire
2008-02-05,2008-02-05,Air,13356.65,Zimbabwe,0,1,Zimbabwe
2007-12-14,2007-12-14,Air,1700.0,Côte d'Ivoire,0,1,Côte d'Ivoire
2008-03-12,2008-03-12,Air,861.0,Botswana,0,1,Botswana
2008-04-08,2008-04-05,Air,8118.64,Mozambique,-3,1,Mozambique
2008-01-14,2008-01-14,Air,12130.9,Zimbabwe,0,1,Zimbabwe
2008-04-18,2008-04-18,Air,3894.6,Mozambique,0,1,Mozambique
2008-04-08,2008-04-05,Air,8771.34,Mozambique,-3,1,Mozambique
2008-01-09,2008-01-09,Air,2230.0,Nigeria,0,1,Nigeria
2008-01-28,2008-01-28,Air,12977.28,Rwanda,0,1,Rwanda
2008-02-06,2008-02-06,Air,4207.4,Tanzania,0,1,Tanzania
2008-01-24,2008-01-24,Air,6141.25,Guyana,0,1,Guyana
2008-01-17,2008-01-17,Air,1148.0,Côte d'Ivoire,0,1,Côte d'Ivoire
2007-12-28,2007-12-28,Air,1301.0,Côte d'Ivoire,0,1,Côte d'Ivoire
2008-02-05,2008-02-05,Air,5962.31,Côte d'Ivoire,0,1,Côte d'Ivoire
2008-02-29,2008-02-29,Air,519.71,Mozambique,0,1,Mozambique
2008-03-10,2008-03-10,Air,919.2,Mozambique,0,1,Mozambique
2008-07-29,2008-07-29,Truck,5014.65,Zambia,0,1,Zambia
2008-07-29,2008-07-29,Air,15210.0,Tanzania,0,1,Tanzania
2008-05-20,2008-05-20,Air,2750.89,Nigeria,0,1,Nigeria
2008-06-19,2008-06-19,Air,4528.5,Namibia,0,1,Namibia
2008-07-29,2008-07-29,Truck,2882.85,Zambia,0,1,Zambia
2008-03-31,2008-03-31,Truck,99.0,Kenya,0,1,Kenya
2008-05-30,2008-05-30,Truck,417.42,Kenya,0,1,Kenya
2008-06-09,2008-06-09,Truck,2145.17,Zimbabwe,0,1,Zimbabwe
2008-03-27,2008-03-27,Air,2810.58,Côte d'Ivoire,0,1,Côte d'Ivoire
2008-05-27,2008-05-27,Air,22956.0,Haiti,0,1,Haiti
2008-06-02,2008-06-02,Air,12508.65,Haiti,0,1,Haiti
2008-07-16,2008-07-16,Air,10231.84,Nigeria,0,1,Nigeria
2008-02-27,2008-02-27,Truck,98.08,Kenya,0,1,Kenya
2008-05-26,2008-05-26,Air,35933.8,Haiti,0,1,Haiti
2008-06-02,2008-06-02,Air,10451.25,Côte d'Ivoire,0,1,Côte d'Ivoire
2008-06-17,2008-06-17,Truck,4887.18,Zambia,0,1,Zambia
2008-04-03,2008-04-03,Air,785.88,Haiti,0,1,Haiti
2008-03-19,2008-03-19,Air,1381.7,Uganda,0,1,Uganda
2008-03-05,2008-03-05,Air,5491.08,Namibia,0,1,Namibia
2008-07-09,2008-07-09,Air,886.35,Tanzania,0,1,Tanzania
2008-03-30,2008-03-30,Air,15696.7,Zimbabwe,0,1,Zimbabwe
2008-03-06,2008-03-06,Air,3056.96,Côte d'Ivoire,0,1,Côte d'Ivoire
2008-02-19,2008-02-19,Air,3826.17,Côte d'Ivoire,0,1,Côte d'Ivoire
2008-04-10,2008-04-10,Air,690.39,Namibia,0,1,Namibia
2008-06-27,2008-06-27,Air,2944.21,Haiti,0,1,Haiti
2008-04-02,2008-04-02,Air,5974.7,Haiti,0,1,Haiti
2008-04-14,2008-04-14,Air,47525.69,Haiti,0,1,Haiti
2008-07-01,2008-07-01,Air,6308.6,Tanzania,0,1,Tanzania
2008-12-03,2008-12-03,Air,2605.77,Côte d'Ivoire,0,1,Côte d'Ivoire
2009-01-19,2009-01-19,Truck,7363.73,Nigeria,0,1,Nigeria
2009-04-02,2009-04-02,Air,5401.95,Uganda,0,1,Uganda
2009-02-21,2009-02-21,Air,3671.92,Mozambique,0,1,Mozambique
2009-02-26,2009-02-21,Air,3671.92,Mozambique,-5,1,Mozambique
2008-10-21,2008-10-21,Truck,4060.55,Zambia,0,1,Zambia
2009-02-19,2009-02-19,Air,1340.96,Uganda,0,1,Uganda
2009-03-16,2009-03-16,Air,5637.82,Rwanda,0,1,Rwanda
2008-07-26,2008-07-26,Truck,5663.0,Zimbabwe,0,1,Zimbabwe
2008-11-14,2008-11-14,Truck,1012.43,Mozambique,0,1,Mozambique
2008-08-31,2008-08-31,Air,23070.58,Nigeria,0,1,Nigeria
2008-09-28,2008-09-28,Air,13353.34,Nigeria,0,1,Nigeria
2008-09-10,2008-09-10,Air,10624.04,Nigeria,0,1,Nigeria
2008-10-06,2008-10-06,Air,40301.65,Haiti,0,1,Haiti
2008-12-12,2008-12-12,Air,10073.76,Ethiopia,0,1,Ethiopia
2008-11-07,2008-11-07,Truck,2938.92,Zambia,0,1,Zambia
2008-09-22,2008-09-22,Air,3487.94,Nigeria,0,1,Nigeria
2008-11-04,2008-11-04,Air,3477.0,Uganda,0,1,Uganda
2009-02-21,2009-02-21,Air,3671.92,Mozambique,0,1,Mozambique
2008-09-05,2008-09-05,Air,3227.48,Mozambique,0,1,Mozambique
2008-09-15,2008-09-15,Air,1188.97,Tanzania,0,1,Tanzania
2009-03-18,2009-03-18,Air,6757.33,Mozambique,0,1,Mozambique
2009-02-16,2009-02-16,Air,3680.33,Nigeria,0,1,Nigeria
2009-03-03,2009-03-03,Air,16901.37,Ethiopia,0,1,Ethiopia
2008-08-22,2008-08-22,Truck,3482.59,Tanzania,0,1,Tanzania
2008-10-10,2008-10-10,Truck,1522.92,Mozambique,0,1,Mozambique
2008-09-19,2008-09-19,Air,462.5,Nigeria,0,1,Nigeria
2008-09-24,2008-09-24,Air,13353.34,Nigeria,0,1,Nigeria
2009-02-09,2009-02-09,Air,3852.55,Nigeria,0,1,Nigeria
2009-04-29,2009-04-29,Air,14974.4,Nigeria,0,1,Nigeria
2009-01-09,2009-01-09,Air,7321.04,Uganda,0,1,Uganda
2008-10-30,2008-10-30,Air,18617.93,Nigeria,0,1,Nigeria
2008-10-31,2008-10-31,Air,10990.36,Nigeria,0,1,Nigeria
2008-10-21,2008-10-21,Truck,4060.54,Zambia,0,1,Zambia
2009-03-19,2009-03-19,Air Charter,22985.72,Nigeria,0,1,Nigeria
2008-08-22,2008-08-22,Air,9330.0,Tanzania,0,1,Tanzania
2008-11-14,2008-11-14,Air,3874.22,Mozambique,0,1,Mozambique
2009-05-14,2009-05-14,Air,968.55,Mozambique,0,1,Mozambique
2009-04-30,2009-04-30,Air,2922.53,Nigeria,0,1,Nigeria
2009-05-08,2009-05-08,Air Charter,15128.37,Nigeria,0,1,Nigeria
2009-06-28,2009-06-28,Air,3599.76,Mozambique,0,1,Mozambique
2009-05-08,2009-05-08,Air Charter,15128.37,Nigeria,0,1,Nigeria
2009-06-01,2009-06-01,Air,1375.36,Uganda,0,1,Uganda
2009-05-20,2009-05-20,Air,2393.34,Swaziland,0,1,Swaziland
2009-06-17,2009-06-17,Air,2280.64,Côte d'Ivoire,0,1,Côte d'Ivoire
2009-06-15,2009-06-15,Truck,17384.76,Zambia,0,1,Zambia
2009-06-18,2009-06-18,Air,7789.88,Haiti,0,1,Haiti
2009-06-12,2009-06-12,Air,2219.27,Zambia,0,1,Zambia
2009-06-16,2009-06-16,Air Charter,7329.83,Nigeria,0,1,Nigeria
2009-06-24,2009-06-24,Air,1759.21,Zambia,0,1,Zambia
2009-07-14,2009-07-14,Air,6111.21,Côte d'Ivoire,0,1,Côte d'Ivoire
2009-08-17,2009-08-17,Air,1047.04,Mozambique,0,1,Mozambique
2009-08-11,2009-08-11,Air,1854.88,Côte d'Ivoire,0,1,Côte d'Ivoire
2009-08-27,2009-08-27,Truck,2400.26,Mozambique,0,1,Mozambique
2009-09-04,2009-09-04,Truck,2448.71,Zambia,0,1,Zambia
2009-08-20,2009-08-20,Truck,3588.34,Tanzania,0,1,Tanzania
2009-08-17,2009-08-17,Truck,13518.56,Zambia,0,1,Zambia
2009-09-28,2009-09-28,Air,6087.84,Côte d'Ivoire,0,1,Côte d'Ivoire
2009-09-09,2009-09-09,Air,3144.57,Côte d'Ivoire,0,1,Côte d'Ivoire
2009-09-08,2009-09-08,Air,9797.41,Côte d'Ivoire,0,1,Côte d'Ivoire
2009-09-22,2009-09-22,Truck,13518.56,Zambia,0,1,Zambia
2009-10-13,2009-10-13,Air,25874.1,Haiti,0,1,Haiti
2009-10-08,2009-10-08,Air,1173.1,Uganda,0,1,Uganda
2009-10-26,2009-10-26,Truck,2217.5,Tanzania,0,1,Tanzania
2009-10-12,2009-10-12,Truck,9547.7,Uganda,0,1,Uganda
2009-10-27,2009-10-27,Air,2298.61,Côte d'Ivoire,0,1,Côte d'Ivoire
2009-10-27,2009-10-27,Air,2298.6,Côte d'Ivoire,0,1,Côte d'Ivoire
2007-02-01,2007-02-01,Air,939.08,Mozambique,0,1,Mozambique
2007-02-01,2007-02-01,Air,913.15,Rwanda,0,1,Rwanda
2007-02-05,2007-02-05,Air,23000.34,Rwanda,0,1,Rwanda
2007-05-18,2007-05-18,Air,710.68,Mozambique,0,1,Mozambique
2007-05-18,2007-05-18,Air,348.09,Mozambique,0,1,Mozambique
2007-05-18,2007-05-18,Air,348.09,Mozambique,0,1,Mozambique
2007-05-31,2007-05-31,Air,12740.42,Tanzania,0,1,Tanzania
2007-05-14,2007-05-14,Air,11609.31,Rwanda,0,1,Rwanda
2007-07-06,2007-07-06,Air,2440.0,Tanzania,0,1,Tanzania
2007-07-06,2007-07-06,Air,1589.0,Tanzania,0,1,Tanzania
2007-10-15,2007-10-15,Truck,1012.59,Angola,0,1,Angola
2007-08-22,2007-08-22,Air,1126.84,Rwanda,0,1,Rwanda
2007-07-30,2007-07-30,Air,1324.61,Rwanda,0,1,Rwanda
2007-07-18,2007-07-18,Air,764.62,Guyana,0,1,Guyana
2007-09-21,2007-09-21,Air,350.78,Mozambique,0,1,Mozambique
2007-07-06,2007-07-06,Air,460.0,Nigeria,0,1,Nigeria
2007-08-27,2007-08-27,Air,891.0,Uganda,0,1,Uganda
2007-11-05,2007-11-05,Air,1157.58,Uganda,0,1,Uganda
2007-10-15,2007-10-15,Air,13721.28,Côte d'Ivoire,0,1,Côte d'Ivoire
2007-11-22,2007-11-22,Air,549.44,Mozambique,0,1,Mozambique
2007-11-16,2007-11-16,Air,1616.04,Nigeria,0,1,Nigeria
2007-11-16,2007-11-16,Air,598.08,Zimbabwe,0,1,Zimbabwe
2007-12-10,2007-12-10,Air,1637.0,Uganda,0,1,Uganda
2007-12-10,2007-12-10,Air,3393.0,Uganda,0,1,Uganda
2008-01-24,2008-01-24,Air,2951.94,Côte d'Ivoire,0,1,Côte d'Ivoire
2008-02-20,2008-02-20,Air,472.5,Ethiopia,0,1,Ethiopia
2007-12-20,2007-12-20,Air,639.75,Ethiopia,0,1,Ethiopia
2008-01-17,2008-01-17,Air,5947.88,Côte d'Ivoire,0,1,Côte d'Ivoire
2007-12-20,2007-12-20,Air,2511.67,Ethiopia,0,1,Ethiopia
2008-03-05,2008-03-05,Air,13317.2,Zimbabwe,0,1,Zimbabwe
2008-03-08,2008-03-08,Air,2587.9,Haiti,0,1,Haiti
2007-12-17,2007-12-17,Air,1722.0,Ethiopia,0,1,Ethiopia
2008-01-10,2008-01-10,Air,504.0,Ethiopia,0,1,Ethiopia
2008-01-28,2008-01-28,Air,2559.28,Rwanda,0,1,Rwanda
2008-01-31,2008-01-31,Air,2724.27,Ethiopia,0,1,Ethiopia
2008-02-25,2008-02-25,Air,10654.94,Tanzania,0,1,Tanzania
2008-03-06,2008-02-05,Air,4680.1,Côte d'Ivoire,-30,1,Côte d'Ivoire
2008-02-05,2008-02-05,Air,3787.32,Ethiopia,0,1,Ethiopia
2008-04-21,2008-04-21,Air,15252.7,Zimbabwe,0,1,Zimbabwe
2008-07-09,2008-07-09,Air,3594.6,Tanzania,0,1,Tanzania
2008-07-29,2008-07-29,Truck,954.13,Zambia,0,1,Zambia
2008-06-02,2008-06-02,Air,8787.28,Côte d'Ivoire,0,1,Côte d'Ivoire
2008-06-19,2008-06-19,Air,5226.6,Nigeria,0,1,Nigeria
2008-04-08,2008-05-16,Air,11053.53,Mozambique,38,0,Mozambique
2008-03-28,2008-03-28,Air,1890.76,Zambia,0,1,Zambia
2008-06-09,2008-06-09,Air,3335.15,Zimbabwe,0,1,Zimbabwe
2008-08-20,2008-08-20,Truck,6051.02,Zambia,0,1,Zambia
2008-03-21,2008-03-21,Air,11340.2,Haiti,0,1,Haiti
2008-07-11,2008-07-11,Air,10314.28,Uganda,0,1,Uganda
2008-07-04,2008-07-04,Air,9904.65,Nigeria,0,1,Nigeria
2008-07-11,2008-07-11,Air,1054.52,Uganda,0,1,Uganda
2008-03-26,2008-03-26,Truck,190.06,Kenya,0,1,Kenya
2008-04-21,2008-04-21,Air,1917.53,Nigeria,0,1,Nigeria
2008-06-23,2008-06-23,Air,4551.52,Mozambique,0,1,Mozambique
2008-03-21,2008-03-21,Air,32146.52,Ethiopia,0,1,Ethiopia
2008-05-09,2008-05-09,Air,1608.7,Guyana,0,1,Guyana
2008-03-19,2008-03-19,Air,774.84,Haiti,0,1,Haiti
2008-07-26,2008-07-26,Truck,22666.98,Zimbabwe,0,1,Zimbabwe
2008-08-07,2008-08-07,Air,9161.95,Mozambique,0,1,Mozambique
2008-07-09,2008-07-09,Air,9043.65,Tanzania,0,1,Tanzania
